Platebarcode	Well	nrCells	area	intensity
301	F9	50834	61.5949096488005	0.0380980498503971
301	F10	44917	55.4340322588309	0.0335721179610248
301	F11	54817	60.8179471030134	0.0407521435918575
301	F12	56001	61.0011962291038	0.0398581655695031
301	F13	55591	63.862920512899	0.0391478862706989
301	F14	59872	61.4795175120011	0.0419018401331576
301	F15	57017	62.6468212936903	0.041727653001443
301	F16	58329	57.643417854268	0.0374391875157208
301	F17	56916	60.8415743519947	0.0388079544579052
301	F18	57985	60.8010065467725	0.0414106568561428
301	F19	56740	65.1097852524731	0.0425339082952547
301	F20	58764	61.308003402782	0.0400409031794322
301	F21	51746	62.0550245552308	0.0385137753178389
301	F22	41678	56.018475359482	0.0328385881734719
301	F23	55840	61.4787347838968	0.040385459424643
301	F24	57310	60.3641602890841	0.0397512541333527
301	G1	55171	60.0468769478672	0.0362601518827048
301	G2	50209	57.353083342137	0.0360555767150799
301	G3	55919	59.6985117045437	0.0384526728990047
301	G4	55060	58.7914027449337	0.0360874936205788
301	G5	56568	59.8830971465535	0.0364984965731027
301	G6	44052	60.9995639292417	0.0360448384485834
301	G7	53130	61.2450132781454	0.0389038428503439
301	G8	54135	59.2318565058591	0.036472172149277
301	G9	53869	59.1778125131823	0.0363550508812202
301	G10	56267	59.9597353158699	0.0395026500678057
301	G11	55545	60.5973881355953	0.039648662916156
301	G12	41744	58.958718768685	0.0329242428898583
301	G13	54619	59.8391123926419	0.0362920841138625
301	G14	51330	56.7171998939707	0.0359618133549491
301	G15	57047	59.8721188203598	0.0397987374735908
301	G16	57047	58.4832816750146	0.0373835698817549
301	G17	57765	59.794129465947	0.0375188953386567
301	G18	49115	60.9057199473355	0.0373810823724936
301	G19	57872	61.366330051548	0.0403293659734374
301	G20	58757	60.0417004115565	0.0381633666658486
301	G21	59497	59.8238539938427	0.0374096091284393
301	G22	61057	60.3202710646575	0.0401541127763741
301	G23	60784	60.737097993943	0.0410173730744624
301	G24	49100	58.6243094836452	0.0354952301940157
301	H1	53096	58.0809354253012	0.0341246330685509
301	H2	54835	59.1670829523624	0.0376320228999511
301	H3	40171	62.7159224344405	0.034051026704561
301	H4	47078	56.0695899596678	0.0320311241671795
301	H5	47229	60.7777619445745	0.0334034116337379
301	H6	55126	59.5616173892306	0.0379511769054263
301	H7	54479	59.5678973817704	0.038231730088482
301	H8	56561	58.3608565848284	0.0350292662677216
301	H9	49260	59.9061786773422	0.0335444707207887
301	H10	41030	56.6716814283566	0.0340105493884116
301	H11	48662	62.59777802201	0.038009894949304
301	H12	58472	58.8700799011934	0.0354805690739805
301	H13	56054	59.5079192980145	0.0356450927075197
301	H14	60585	59.5445477598185	0.0392981208367456
301	H15	45411	62.8564471397949	0.0360164611090892
301	H16	48844	57.2495087135329	0.0321721066111516
301	H17	51063	61.6050155469418	0.0347757727612051
301	H18	59187	59.6397434273998	0.0386902482470589
301	H19	59185	59.6514134681512	0.0393590077612359
301	H20	59628	58.694218006376	0.035870050504375
301	H21	53997	60.1212615118668	0.0342768570672555
301	H22	46382	58.1356032688406	0.0354740158475144
301	H23	51555	62.6934112872686	0.0386438838224887
301	H24	56709	59.1338065647695	0.0356112237244757
301	I1	57002	59.9810716329184	0.0394672924195313
301	I2	56674	60.1960617654823	0.0419664614609988
301	I3	55410	61.7471240061891	0.0408854671069403
301	I4	45329	60.4946011041279	0.0355836420627488
301	I5	54746	60.1542011628186	0.0384827555736741
301	I6	54639	60.3036549730335	0.0420323902010122
301	I7	56255	60.7206310995989	0.0426006524555693
301	I8	55748	60.3552938638127	0.0400304398287351
301	I9	40989	61.791233378503	0.034560287818872
301	I10	48219	61.1475258460062	0.0398412601454347
301	I11	57101	61.1191544782521	0.0432187070662845
301	I12	58384	60.3451411746613	0.040991953485104
301	I13	57187	60.4061133029916	0.0391447253765213
301	I14	58395	60.8920364715971	0.0427269191497568
301	I15	49876	62.316546696941	0.0398374196241171
301	I16	48905	60.7868280241487	0.0369706918655413
301	I17	58242	60.9457377697166	0.0399437668106503
301	I18	57049	61.1733921038921	0.04267461717088
301	I19	56958	61.9798131161701	0.0432651539333347
301	I20	58504	61.3036372572112	0.0407230725889107
301	I21	38221	61.4821450235687	0.0322928553780791
301	I22	51975	62.0145181045911	0.0406178821957384
301	I23	58502	62.7805872378946	0.0432404313899781
301	I24	57756	61.5259603949148	0.0410452785622892
301	J1	61588	60.7128934813653	0.0400828093617515
301	J2	19386	56.6467738816305	0.0260058462373601
301	J3	55029	58.2374773010206	0.0402425388704346
301	J4	55520	59.7850626392875	0.039095237017565
301	J5	55769	58.7780656208901	0.03734032942297
301	J6	54709	61.8548257280491	0.0414401335697202
301	J7	60187	61.8549338335736	0.0429920419764052
301	J8	19793	57.4742657003333	0.026087517062397
301	J9	56572	59.4039992481612	0.0394335981648472
301	J10	55867	59.7901610158397	0.0410545747123775
301	J11	55926	61.0487323583859	0.0408977706866804
301	J12	58202	61.2099547057376	0.0408921717643781
301	J13	63441	60.6646040857248	0.0409110935818433
301	J14	28430	61.3595851185432	0.0302677694095433
301	J15	57851	58.4687080687104	0.0418975116997229
301	J16	59445	60.5563141500832	0.0406997331241572
301	J17	59431	60.0553892014153	0.0393005483963588
301	J18	57025	62.635332243779	0.0424277666736498
301	J19	63305	60.9349302379008	0.0437154198396263
301	J20	26292	60.2602400919433	0.0285078332670909
301	J21	59439	59.8240779944533	0.0400137388007768
301	J22	57871	60.6549090365294	0.0410017901215338
301	J23	57538	61.6447193141306	0.0407415871103381
301	J24	57350	61.8599125640681	0.0409362955311352
301	K1	57657	59.7047213595143	0.0374071370593791
301	K2	59509	59.2705651982656	0.0404466249227491
301	K3	48906	56.6608629013395	0.0356847536836992
301	K4	57889	58.740675772456	0.0376074441630882
301	K5	52143	60.5001746376076	0.0378242070559507
301	K6	57682	59.5006647042167	0.0402511275873771
301	K7	53854	59.6008221240557	0.0393172636806969
301	K8	56930	58.5303975922607	0.0375105287996087
301	K9	44188	55.3862003423001	0.0321098012501348
301	K10	57262	59.7742218648672	0.0404236329045835
301	K11	55163	60.3397202243942	0.0400765029250335
301	K12	56377	59.5977535047142	0.038184884122033
301	K13	57903	59.6363911102923	0.0379778175826447
301	K14	57764	59.5864153822812	0.0403389694216375
301	K15	52501	55.5099488736164	0.036333865457023
301	K16	57333	58.9257826887584	0.0379062466311988
301	K17	52897	60.4545904421922	0.0376835556569812
301	K18	57542	60.7994953998434	0.041247515722332
301	K19	56801	60.927248806379	0.0405389951617623
301	K20	59011	59.7982739340075	0.0386533977588793
301	K21	52222	55.0916554657821	0.0339258537269366
301	K22	58526	60.9039526209801	0.040756538501302
301	K23	58921	61.596234055777	0.0409933556105523
301	K24	58878	60.5652162326047	0.0392259254073804
301	L1	41401	57.6014481178828	0.0330685409980502
301	L2	35530	59.1839180548983	0.0337960060296261
301	L3	57876	59.7728597406338	0.0390301906949915
301	L4	55848	57.6145689584481	0.0348781970955504
301	L5	53759	61.2398426216011	0.0357386010704234
301	L6	34923	63.2756553355886	0.0337729155801829
301	L7	41362	58.0800222296559	0.0358716525666294
301	L8	37500	57.9431154962195	0.0314141788175311
301	L9	10544	35.5828891141125	0.0184052766111139
301	L10	55941	59.5245684986317	0.0390012854465157
301	L11	53534	62.601791082624	0.039934243686823
301	L12	41492	62.691461445678	0.0332246025664455
301	L13	47066	56.8354702294294	0.033852891894571
301	L14	49905	60.490820325877	0.0383186087857208
301	L15	59558	60.3748375129623	0.0401489672598958
301	L16	59596	58.635511780609	0.0366078641983597
301	L17	56621	60.9356886056884	0.0366448155362522
301	L18	41665	63.6945944608435	0.036137263752464
301	L19	48813	57.785502382961	0.0375438359168877
301	L20	57329	58.9828603222676	0.036652674464232
301	L21	11210	37.6611727133689	0.018166863283294
301	L22	57589	59.3685624160076	0.0391355629610745
301	L23	57968	62.0261563155189	0.0404216897210608
301	L24	41032	62.4542906282049	0.0329138992026651
301	M1	56137	59.3656177118091	0.0390005744014249
301	M2	56329	60.2444703418513	0.0419040087362486
301	M3	58683	61.1467011294282	0.0432087301032074
301	M4	13590	44.6783814625724	0.0217366049989134
301	M5	46810	63.3683855697194	0.0395321853326141
301	M6	55943	61.8202897373638	0.0427611418502012
301	M7	55282	61.7187039934961	0.0426697440538237
301	M8	54630	59.8353800015156	0.040040522567908
301	M9	59044	59.8294064879338	0.0406840322450004
301	M10	38173	58.5968916865226	0.0337507785024564
301	M11	46015	64.7311672775379	0.0434909279891697
301	M12	55674	61.6912100633855	0.0409849917430069
301	M13	51082	58.547884353887	0.0382811898894
301	M14	57450	60.3044483959563	0.0433495306703258
301	M15	59751	61.84522824016	0.0443010332623391
301	M16	13112	42.1702105080317	0.0218113842330714
301	M17	47441	63.8013641739072	0.0398238849464509
301	M18	58676	62.6810200954227	0.0440589796075898
301	M19	59719	62.5535217795526	0.044365696740259
301	M20	57458	60.5152598700025	0.0412578733972905
301	M21	62536	60.6235998317757	0.0415348220416513
301	M22	47397	60.1097149025993	0.0364064633023978
301	M23	48880	65.767879261614	0.0438398443144063
301	M24	58993	62.8226610874733	0.0418798112247535
301	N1	57308	59.7721661180799	0.039514876703705
301	N2	54831	60.9009916919652	0.0409315963006357
301	N3	56172	60.4096356923075	0.0419394606770167
301	N4	56389	60.0024806714695	0.0395262595997282
301	N5	56522	60.1318394883314	0.0389324894152254
301	N6	54578	59.6579297945367	0.0407192849981314
301	N7	54288	61.0153643427571	0.0412320052764948
301	N8	53124	60.2204141991736	0.0397168979195148
301	N9	53778	59.6043075880779	0.038625253688231
301	N10	56449	59.5417571039864	0.0415808232046664
301	N11	55153	60.6863265445123	0.0412992116537922
301	N12	54581	59.4364792230266	0.0389700530608518
301	N13	59382	59.031623520064	0.0395832556669119
301	N14	54762	60.7358518521133	0.0409437454509894
301	N15	59092	60.8033153402454	0.042129109992532
301	N16	58937	60.1221725639612	0.0405476508543807
301	N17	57576	59.8404604608775	0.0395400582556805
301	N18	56597	60.3012985981651	0.0417109448903223
301	N19	58175	61.4245274453231	0.0423069228655468
301	N20	58344	61.917624257506	0.0411545528173722
301	N21	57801	60.6630394111143	0.0395113406117572
301	N22	59394	60.2906790980645	0.0423938951814896
301	N23	57292	61.9128520193638	0.0421762140332336
301	N24	56423	61.020012587599	0.0403025787470624
301	O1	56362	59.8348497215606	0.0373380106047195
301	O2	58282	60.4900562844523	0.0407063141305338
301	O3	55395	61.0862555455392	0.0411537241533611
301	O4	53409	61.222596221533	0.0390618001952829
301	O5	52757	59.4598618310923	0.0370629500051374
301	O6	51949	60.013126671619	0.0397868037841054
301	O7	50603	60.1321561919937	0.0394375523498743
301	O8	52707	59.7201275847857	0.0378749381506768
301	O9	54743	59.431109547162	0.0381272620975359
301	O10	53519	61.0328683041802	0.0412587594870765
301	O11	52211	60.1564735201859	0.0399524726689167
301	O12	55326	59.7145517424433	0.0388430803478056
301	O13	57184	58.9310580393593	0.0376720058554802
301	O14	55450	60.5198941263968	0.0400330624943974
301	O15	54902	60.255921409914	0.0400181388920013
301	O16	53367	60.8972900009158	0.0389019535777516
301	O17	54163	60.2513580225082	0.0376689351139529
301	O18	54295	61.2171148272794	0.0405118357377749
301	O19	55330	60.672425702678	0.0402486859120593
301	O20	58122	60.587712604192	0.0390164597592338
301	O21	55923	59.7549797301741	0.0376762923154252
301	O22	57378	61.6311053688681	0.042228014788977
301	O23	57670	60.6284690582295	0.0414720279979587
301	O24	59295	60.3639979910412	0.039446707719261
301	P1	55638	60.1494514975286	0.0363707487760378
301	P2	56239	60.0225582280859	0.0401803331352497
301	P3	55932	60.4358788282176	0.0405107972889336
301	P4	52993	58.8738602161616	0.0355929219174719
301	P5	42826	58.0178672580511	0.0303635244671758
301	P6	55747	59.7678979762092	0.0397108094428898
301	P7	54258	60.1917426597242	0.0397268818321371
301	P8	54953	58.6937441783487	0.0364428575330209
301	P9	56445	59.2833784938064	0.0364608455535755
301	P10	54817	59.7201314499369	0.039476600210872
301	P11	36878	73.9275856371543	0.0442661788952774
301	P12	55571	59.693187166617	0.0370294494077775
301	P13	57783	59.6199230650667	0.0371902546812369
301	P14	58898	60.4486916630922	0.0410701273023109
301	P15	57849	60.6568348851656	0.0412576281252462
301	P16	58028	59.4755996163909	0.0370818982001077
301	P17	50627	58.7323284667259	0.0329055125990926
301	P18	57587	60.6316322977018	0.0408175347077338
301	P19	59101	61.3212313251042	0.0416362915610958
301	P20	56077	59.8716766256324	0.0372763156578115
301	P21	56328	59.6306421475519	0.0368958989514146
301	P22	55898	60.3716671552256	0.0401875651074568
301	P23	36821	74.0034903501051	0.0439827896159369
301	P24	54734	59.7494488320858	0.0369954798071963
302	A1	48540	62.0324055718383	0.0390157788648931
302	A2	46282	62.8649033761736	0.0412788343224946
302	A3	50066	63.9059093344198	0.0421884639905498
302	A4	28454	62.186740037813	0.0318777146849396
302	A5	21944	51.9215279002765	0.0252367933641354
302	A6	21474	59.358924301803	0.0308854636837486
302	A7	50895	63.4547261632472	0.042991016349578
302	A8	41320	63.9739475254917	0.0381184479501018
302	A9	44266	61.6558206114042	0.0359943185626817
302	A10	28690	63.2670331663032	0.0343360593225987
302	A11	21887	52.9602705073941	0.02753559868083
302	A12	33275	63.0427015880724	0.0346361521425084
302	A13	57766	60.4137465640537	0.0412821716785442
302	A14	48835	62.818440700675	0.0420876738442439
302	A15	53734	64.7622353176764	0.0433639084211765
302	A16	33248	62.6059426001163	0.0335924057571598
302	A17	21471	53.3705366139869	0.0256408421220917
302	A18	26684	62.3487734393269	0.0336790905187504
302	A19	58344	62.3734632215291	0.0454170528142663
302	A20	45293	63.7932864785087	0.0389832293216125
302	A21	51518	61.0591497991445	0.0366400186104124
302	A22	36682	63.1720946064722	0.037603799927842
302	A23	20887	51.5909889263263	0.0270498442352936
302	A24	52026	63.1660857548737	0.0401116027737764
302	B1	48824	62.5625789419227	0.0391269954946149
302	B2	42390	57.3253123783322	0.0350386434428773
302	B3	27563	64.2888207581905	0.0332898450305492
302	B4	45943	61.7538124824325	0.0389141969821058
302	B5	27160	79.2276825127825	0.0424344443225963
302	B6	52104	60.5452882255318	0.0413104442121888
302	B7	44697	64.4340789062908	0.0410239264285223
302	B8	34879	57.0459526210234	0.031631221659619
302	B9	24005	62.7024127820877	0.0294133376388932
302	B10	39437	63.1808644693698	0.0380210333011217
302	B11	25747	77.9702382967039	0.0438441421510627
302	B12	55265	60.8770476231337	0.0407367016255441
302	B13	54890	61.1077473232387	0.039864152166878
302	B14	56417	57.0672369147593	0.0391779623570215
302	B15	35366	65.8381171367767	0.0373374898346798
302	B16	55599	61.1802629800163	0.0416586165245666
302	B17	28976	82.7152101833102	0.0462069691350479
302	B18	60266	60.0531810633541	0.0436492343356098
302	B19	56238	62.9333591283546	0.0436014782103771
302	B20	50418	56.1212946040508	0.0359111548721346
302	B21	32540	66.1072218759998	0.0329510158860597
302	B22	50389	63.518060258365	0.0413464599183959
302	B23	29267	84.1224389559934	0.0485192463841858
302	B24	63046	59.8221124838176	0.0422335501294557
302	C1	44682	62.4486124987787	0.0373812124279595
302	C2	50723	61.9492374104974	0.040240355482204
302	C3	47985	63.1127195604845	0.0408503874200254
302	C4	49679	61.6606573533064	0.038543826352119
302	C5	13979	45.2859158367512	0.020834986743206
302	C6	45338	63.001274682686	0.0389372979215824
302	C7	44050	63.8872650995581	0.0395041986451475
302	C8	47165	60.6053024380878	0.0365818527943083
302	C9	46448	61.0940191816538	0.0362803859607382
302	C10	47494	62.8133801821607	0.0407291617690202
302	C11	14164	44.9556170148841	0.0215413386990208
302	C12	47429	62.3384529197788	0.0373424172396918
302	C13	55427	60.3664206209761	0.038860072572643
302	C14	58798	59.8506833961594	0.0414189974218262
302	C15	56999	60.9280247472195	0.0419645429526847
302	C16	57037	60.5371500790182	0.0400414518431444
302	C17	14671	46.5925140157595	0.0211317714125938
302	C18	56348	60.6540436556902	0.0411320812637467
302	C19	56069	61.7333881800573	0.0421558453161428
302	C20	59271	60.7894407140448	0.0401107769900159
302	C21	59028	60.6786299462384	0.0390665901732343
302	C22	57974	62.3302887082811	0.0437256063938661
302	C23	15267	46.5964120181524	0.0223876688670511
302	C24	58303	60.8436866411295	0.0393801139594933
302	D1	38544	61.7585207259283	0.0333484137421611
302	D2	43875	62.1736322145272	0.0375871406828338
302	D3	45071	62.9486355338216	0.0395642253297664
302	D4	47968	60.9495543322959	0.0350928184282846
302	D5	46903	60.354400075615	0.0345379389805024
302	D6	34728	61.4747186817682	0.0340168065533206
302	D7	41542	61.4210942623698	0.0367267332096324
302	D8	43954	60.5490241235503	0.0338685312621154
302	D9	46838	60.5202953585356	0.0356705336153693
302	D10	45178	61.1048828342543	0.0373066587287226
302	D11	43188	60.8087658048767	0.0366165310951447
302	D12	28626	57.2136349794267	0.0289635931607074
302	D13	49902	59.3297517942688	0.0352112925047355
302	D14	54937	59.5655916443073	0.0399260813018121
302	D15	50258	61.7819676447763	0.0402901565565181
302	D16	56349	58.5867720625647	0.0365465271316588
302	D17	54364	59.0393300495332	0.036483486953769
302	D18	48129	61.4071431005433	0.0400456317385912
302	D19	51656	61.7441467430194	0.039939417478915
302	D20	54685	60.3906061331926	0.0364732526206071
302	D21	57932	59.9143491918623	0.0384499233555949
302	D22	56313	61.3025545797394	0.0409106153448453
302	D23	57272	61.5956492094405	0.0411607408840266
302	D24	38526	58.6810771347926	0.0323818330149146
302	E1	20422	59.3416659805946	0.0289631097979537
302	E2	45055	63.452050866633	0.0410132608697049
302	E3	47697	63.4146905156121	0.0419724684553437
302	E4	45818	63.6869135626783	0.0401456483549861
302	E5	45083	63.3583021257977	0.0383253312012482
302	E6	43443	61.7667661271938	0.0399871350279323
302	E7	19689	57.480459143586	0.0300725478815037
302	E8	44505	63.535217281324	0.0395631993667468
302	E9	47121	62.3739689808298	0.039260545644099
302	E10	45584	63.8992097587781	0.0437625427473317
302	E11	41474	64.1049289901109	0.0397995128368926
302	E12	46810	62.0507585363618	0.0392906418798294
302	E13	21261	57.5588198986475	0.028655677871747
302	E14	56871	60.8229863460002	0.0442880847829662
302	E15	57632	61.8124049780615	0.0447419060081933
302	E16	53901	63.2548347655237	0.0431038814011681
302	E17	51483	62.3752945261627	0.0399463709060868
302	E18	57190	61.525727114464	0.0450184152651969
302	E19	22561	57.789947336719	0.0318212174998
302	E20	56419	62.0949071925108	0.0423343246242588
302	E21	59265	61.091458154764	0.041915224387339
302	E22	53733	64.5628102817447	0.0467825744248931
302	E23	53416	63.8962115436424	0.0442891837631151
302	E24	57158	62.835031148386	0.0426285626926559
302	F1	47924	66.4312222662147	0.0404981304131757
302	F2	49738	63.8019682936003	0.0417852942896777
302	F3	45266	64.7030847056402	0.0410243039212932
302	F4	44974	59.288238689948	0.0361641779305799
302	F5	47421	62.989458774226	0.0384504820228134
302	F6	46624	62.7444760993289	0.040274108079818
302	F7	47626	67.2309277792716	0.0433480989629127
302	F8	48790	63.295077768137	0.0399520168656476
302	F9	40116	64.7767461756712	0.037836067622903
302	F10	32723	56.353188460608	0.0320001902939269
302	F11	44730	62.929857520755	0.0400155808853368
302	F12	44075	62.2590747999213	0.0384081603836358
302	F13	54084	64.4141004990548	0.0415656178974634
302	F14	56295	62.4009825335686	0.0439402579824747
302	F15	53546	63.3600967585721	0.043550717502866
302	F16	54355	57.9118727942572	0.0383729964397909
302	F17	54990	61.6393488469891	0.0404142565859323
302	F18	56722	61.8911377934015	0.043898886516746
302	F19	54685	64.6651936234964	0.0436083225915102
302	F20	57808	62.4590369984428	0.0422502831966618
302	F21	52884	63.5015668258845	0.0415898715569785
302	F22	40896	56.6502457166236	0.0341351512107773
302	F23	57853	62.5477858342693	0.0438165028522226
302	F24	56732	61.811226488616	0.042102021108137
302	G1	44034	62.8864541528464	0.0371706191876659
302	G2	42424	59.2186162407519	0.0369356465457364
302	G3	49438	63.0110241507934	0.0411433359449568
302	G4	46780	61.7152094932584	0.0367077812255199
302	G5	48207	61.7484161009043	0.0376144376395537
302	G6	35447	61.626965722721	0.0359503842763428
302	G7	46339	63.5696542072005	0.0399391289347812
302	G8	45553	61.1858883855855	0.0370654852448132
302	G9	45176	61.7595951355249	0.0368858757381911
302	G10	49259	62.3634233896762	0.0403585276923174
302	G11	46769	62.3469796187493	0.0398461825160913
302	G12	34276	59.2193548080949	0.0327143467357575
302	G13	54011	61.4345535323275	0.0389602401011447
302	G14	52110	57.861686375217	0.0389806388573703
302	G15	57951	61.2660281532074	0.0424868399736116
302	G16	56751	59.8397055947814	0.0392258139507778
302	G17	56656	60.8954391274187	0.0390509261583757
302	G18	48106	62.1445903791135	0.0396795058085163
302	G19	54547	62.8281413502199	0.0422511246392537
302	G20	57289	60.781767842111	0.0396493756847793
302	G21	56585	61.4767397777092	0.0398721599594607
302	G22	58096	61.8513813206293	0.0424781924047866
302	G23	57884	62.7832856973628	0.0430636289591289
302	G24	46219	59.8481062030845	0.0357771633655112
302	H1	46087	61.2725465680087	0.0362302689607647
302	H2	46019	61.8715968464881	0.0382406566180738
302	H3	27956	62.7175163619577	0.0304849883887944
302	H4	32600	57.1024620054302	0.0299913620340411
302	H5	35473	62.4915418000531	0.0329867183298837
302	H6	47800	62.2010987339337	0.0387716140273523
302	H7	45674	62.0694233839167	0.0388179404403986
302	H8	45974	60.0832229125734	0.0353685946377487
302	H9	28813	60.0486925912471	0.0291786014188269
302	H10	25872	55.3970831902055	0.0291033657521208
